model,run,persona_type,persona_id,subgroup,accuracy,f1_weighted,f1_macro,mean_error,mean_absolute_error,hate_over_flagging_rate,offensive_over_flagging_rate,offensive_to_hate_rate,n_samples
qwen3_32b,r1,persona,atheist,other,0.5058823529411764,0.5013024278447521,0.5097901195462171,0.38823529411764707,0.6235294117647059,0.22916666666666666,0.4375,0.0,85
qwen3_32b,r1,persona,hindu,other,0.4470588235294118,0.43523405758699873,0.4700700700700701,0.4,0.611764705882353,0.10416666666666667,0.6666666666666666,0.05555555555555555,85
qwen3_32b,r1,baseline,baseline,none,0.4013605442176871,0.5103671306531903,0.28493995449212006,0.7278911564625851,0.7755102040816326,0.1947565543071161,0.4232209737827715,0.2222222222222222,294
qwen3_32b,r1,persona,15,none,0.2857142857142857,0.3797620490912065,0.22785792865000787,0.782312925170068,0.8231292517006803,0.1198501872659176,0.6254681647940075,0.2777777777777778,294
qwen3_32b,r1,persona,35,none,0.2925170068027211,0.3762986569367476,0.23851773794006284,0.8095238095238095,0.8503401360544217,0.15730337078651685,0.5917602996254682,0.1111111111111111,294
qwen3_32b,r1,persona,65,none,0.2619047619047619,0.3497449061049844,0.24218794903726407,0.7653061224489796,0.8061224489795918,0.0749063670411985,0.6966292134831461,0.2777777777777778,294
qwen3_32b,r1,persona,no_formal_education,none,0.3333333333333333,0.43585056437918285,0.23159746501071043,0.7006802721088435,0.782312925170068,0.12734082397003746,0.5617977528089888,0.0,294
qwen3_32b,r1,persona,high_school_education,none,0.35374149659863946,0.454048212721304,0.26131627617913755,0.7414965986394558,0.7891156462585034,0.15730337078651685,0.5205992509363296,0.1111111111111111,294
qwen3_32b,r1,persona,higher_education,none,0.30272108843537415,0.39976642285987074,0.23141186299081032,0.7857142857142857,0.8333333333333334,0.149812734082397,0.5767790262172284,0.2222222222222222,294
qwen3_32b,r1,persona,male,none,0.30612244897959184,0.4067504306313473,0.2384348366357362,0.7789115646258503,0.826530612244898,0.14606741573033707,0.5730337078651685,0.2777777777777778,294
qwen3_32b,r1,persona,female,none,0.2925170068027211,0.3672605889626849,0.24971449895461126,0.8333333333333334,0.8537414965986394,0.16104868913857678,0.599250936329588,0.1111111111111111,294
qwen3_32b,r1,persona,not_lonely,none,0.3945578231292517,0.5030481878354559,0.2976047042063546,0.6394557823129252,0.7006802721088435,0.10486891385767791,0.5205992509363296,0.1111111111111111,294
qwen3_32b,r1,persona,somewhat_lonely,none,0.23469387755102042,0.303602545533654,0.20795979300143988,0.7857142857142857,0.8333333333333334,0.0749063670411985,0.7340823970037453,0.1111111111111111,294
qwen3_32b,r1,persona,left-wing,none,0.2585034013605442,0.3206454971535081,0.23618978171890395,0.8435374149659864,0.8707482993197279,0.14232209737827714,0.6554307116104869,0.05555555555555555,294
qwen3_32b,r1,persona,right-wing,none,0.35034013605442177,0.4617189285358755,0.24125432730974827,0.6768707482993197,0.7721088435374149,0.12734082397003746,0.5318352059925093,0.16666666666666666,294
qwen3_32b,r1,persona,centrist,none,0.3435374149659864,0.44680906260809417,0.28596986817325803,0.6326530612244898,0.6938775510204082,0.04119850187265917,0.6441947565543071,0.05555555555555555,294
qwen3_32b,r1,persona,white,none,0.3843537414965986,0.49100882803509666,0.28700649083331925,0.6836734693877551,0.7312925170068028,0.12734082397003746,0.5131086142322098,0.16666666666666666,294
qwen3_32b,r1,persona,black,none,0.22789115646258504,0.31097815473898455,0.18948225516621742,0.8571428571428571,0.891156462585034,0.13108614232209737,0.6704119850187266,0.4444444444444444,294
qwen3_32b,r1,persona,asian,none,0.2789115646258503,0.3585354037703427,0.22923697154782988,0.7925170068027211,0.8401360544217688,0.13108614232209737,0.6329588014981273,0.05555555555555555,294
qwen3_32b,r1,persona,christian,none,0.2925170068027211,0.3784249585001465,0.25374800637958533,0.7653061224489796,0.7993197278911565,0.10112359550561797,0.6479400749063671,0.16666666666666666,294
qwen3_32b,r1,persona,muslim,none,0.29591836734693877,0.3809451929546121,0.258359162205316,0.7482993197278912,0.7959183673469388,0.10112359550561797,0.6441947565543071,0.05555555555555555,294
qwen3_32b,r1,persona,jewish,none,0.2755102040816326,0.35916592630920113,0.2324299875805577,0.8401360544217688,0.8673469387755102,0.15730337078651685,0.6067415730337079,0.2777777777777778,294
qwen3_32b,r1,persona,atheist,none,0.35714285714285715,0.4581109366823653,0.2660552514485099,0.7210884353741497,0.7687074829931972,0.13857677902621723,0.5355805243445693,0.1111111111111111,294
qwen3_32b,r1,persona,hindu,none,0.3333333333333333,0.4216612558738939,0.26993853149896113,0.7210884353741497,0.7619047619047619,0.10486891385767791,0.6067415730337079,0.0,294
qwen3_32b,r1,baseline,baseline,all,0.518,0.5369428069216343,0.5052979051350387,0.464,0.6,0.1893687707641196,0.42524916943521596,0.32,500
qwen3_32b,r1,persona,15,all,0.416,0.43386603509914085,0.4361357895124122,0.452,0.66,0.12292358803986711,0.627906976744186,0.2,500
qwen3_32b,r1,persona,35,all,0.424,0.43438074842130503,0.4365722503816201,0.512,0.672,0.15282392026578073,0.6013289036544851,0.30666666666666664,500
qwen3_32b,r1,persona,65,all,0.386,0.4118754061487256,0.41478952439344835,0.424,0.66,0.07308970099667775,0.6976744186046512,0.22666666666666666,500
qwen3_32b,r1,persona,no_formal_education,all,0.402,0.43402751721484395,0.4101665981168708,0.348,0.684,0.12624584717607973,0.5714285714285714,0.13333333333333333,500
qwen3_32b,r1,persona,high_school_education,all,0.444,0.47505001480929077,0.45068156470871407,0.404,0.648,0.14950166112956811,0.5249169435215947,0.2,500
qwen3_32b,r1,persona,higher_education,all,0.428,0.4494538325556125,0.4408089099552281,0.474,0.658,0.13953488372093023,0.5880398671096345,0.29333333333333333,500
qwen3_32b,r1,persona,male,all,0.446,0.4610411292411292,0.45537137759359975,0.5,0.648,0.15282392026578073,0.5714285714285714,0.30666666666666664,500
qwen3_32b,r1,persona,female,all,0.428,0.4307683991178519,0.4417060472308368,0.528,0.672,0.16279069767441862,0.6046511627906976,0.26666666666666666,500
qwen3_32b,r1,persona,not_lonely,all,0.478,0.51993752785038,0.4804050188824554,0.336,0.592,0.10963455149501661,0.5016611295681063,0.2,500
qwen3_32b,r1,persona,somewhat_lonely,all,0.342,0.36052240804068536,0.3661174915449541,0.388,0.704,0.07308970099667775,0.7275747508305648,0.13333333333333333,500
qwen3_32b,r1,persona,left-wing,all,0.408,0.407353601883829,0.4277206281952026,0.526,0.678,0.13953488372093023,0.6578073089700996,0.25333333333333335,500
qwen3_32b,r1,persona,right-wing,all,0.43,0.4653958335542626,0.43310875258924336,0.346,0.67,0.12624584717607973,0.53156146179402,0.24,500
qwen3_32b,r1,persona,centrist,all,0.418,0.46697597256724466,0.4351255353626599,0.308,0.608,0.04318936877076412,0.6312292358803987,0.17333333333333334,500
qwen3_32b,r1,persona,white,all,0.468,0.5035243830546927,0.4700186328366232,0.386,0.618,0.12956810631229235,0.5083056478405316,0.26666666666666666,500
qwen3_32b,r1,persona,black,all,0.392,0.3986541645523517,0.40918872016780905,0.546,0.686,0.12956810631229235,0.6677740863787376,0.38666666666666666,500
qwen3_32b,r1,persona,asian,all,0.438,0.4452072829131652,0.45778244631185805,0.496,0.64,0.12956810631229235,0.6312292358803987,0.21333333333333335,500
qwen3_32b,r1,persona,christian,all,0.402,0.4272189191587541,0.42420208832490314,0.416,0.66,0.09966777408637874,0.6478405315614618,0.18666666666666668,500
qwen3_32b,r1,persona,muslim,all,0.418,0.44354742716285606,0.441874624110597,0.43,0.642,0.09634551495016612,0.6445182724252492,0.21333333333333335,500
qwen3_32b,r1,persona,jewish,all,0.424,0.4321898296414592,0.43375091452158143,0.536,0.676,0.16279069767441862,0.5946843853820598,0.3466666666666667,500
qwen3_32b,r1,persona,atheist,all,0.466,0.49807860283140865,0.4720655285437522,0.41,0.618,0.1362126245847176,0.521594684385382,0.24,500
qwen3_32b,r1,persona,hindu,all,0.418,0.45223864311099615,0.4353941814513722,0.382,0.642,0.09966777408637874,0.6079734219269103,0.17333333333333334,500
qwen3_32b,r2,baseline,baseline,gender,0.528169014084507,0.5160385858073154,0.5331179908693503,0.4154929577464789,0.5422535211267606,0.15873015873015872,0.5079365079365079,0.3333333333333333,142
qwen3_32b,r2,persona,15,gender,0.47183098591549294,0.44000804306938746,0.4665528257262876,0.3873239436619718,0.5985915492957746,0.15873015873015872,0.6349206349206349,0.20833333333333334,142
qwen3_32b,r2,persona,35,gender,0.44366197183098594,0.4078800844813259,0.4358753883498581,0.43661971830985913,0.6197183098591549,0.14285714285714285,0.6825396825396826,0.2916666666666667,142
qwen3_32b,r2,persona,65,gender,0.4014084507042254,0.35732363164365016,0.3881986904937725,0.352112676056338,0.6338028169014085,0.07936507936507936,0.7936507936507936,0.20833333333333334,142
qwen3_32b,r2,persona,no_formal_education,gender,0.4295774647887324,0.41424913115053963,0.4212121212121212,0.22535211267605634,0.6197183098591549,0.09523809523809523,0.6507936507936508,0.14583333333333334,142
qwen3_32b,r2,persona,high_school_education,gender,0.4647887323943662,0.43246751352886903,0.46773211733182607,0.3732394366197183,0.5704225352112676,0.07936507936507936,0.7301587301587301,0.22916666666666666,142
qwen3_32b,r2,persona,higher_education,gender,0.4014084507042254,0.3416953105576581,0.3878615236138352,0.528169014084507,0.6690140845070423,0.15873015873015872,0.746031746031746,0.375,142
qwen3_32b,r2,persona,male,gender,0.45774647887323944,0.4373788512763908,0.46402772224443556,0.43661971830985913,0.5915492957746479,0.1111111111111111,0.6507936507936508,0.375,142
qwen3_32b,r2,persona,female,gender,0.4507042253521127,0.3997961452928095,0.4404057017543859,0.4788732394366197,0.6338028169014085,0.19047619047619047,0.6666666666666666,0.2708333333333333,142
qwen3_32b,r2,persona,not_lonely,gender,0.5070422535211268,0.4868563455700737,0.518637513015023,0.33098591549295775,0.5140845070422535,0.047619047619047616,0.6984126984126984,0.20833333333333334,142
qwen3_32b,r2,persona,somewhat_lonely,gender,0.4014084507042254,0.32809992126836357,0.3732188591988885,0.4014084507042254,0.6267605633802817,0.06349206349206349,0.873015873015873,0.20833333333333334,142
qwen3_32b,r2,persona,left-wing,gender,0.47183098591549294,0.42820926366577955,0.4649822037352543,0.4859154929577465,0.5985915492957746,0.15873015873015872,0.6666666666666666,0.3125,142
qwen3_32b,r2,persona,right-wing,gender,0.5,0.47601851776663767,0.5062533016560038,0.31690140845070425,0.528169014084507,0.06349206349206349,0.6984126984126984,0.16666666666666666,142
qwen3_32b,r2,persona,centrist,gender,0.49295774647887325,0.463325746683022,0.4987702528218585,0.2605633802816901,0.5140845070422535,0.015873015873015872,0.7777777777777778,0.08333333333333333,142
qwen3_32b,r2,persona,white,gender,0.4859154929577465,0.47748825597414196,0.49555358554517515,0.3591549295774648,0.5563380281690141,0.09523809523809523,0.6031746031746031,0.3125,142
qwen3_32b,r2,persona,black,gender,0.43661971830985913,0.39581968555519165,0.4304263565891473,0.4859154929577465,0.6267605633802817,0.14285714285714285,0.6984126984126984,0.3541666666666667,142
qwen3_32b,r2,persona,asian,gender,0.47183098591549294,0.4231466816899057,0.4634504373355317,0.45774647887323944,0.5985915492957746,0.15873015873015872,0.6825396825396826,0.25,142
qwen3_32b,r2,persona,christian,gender,0.47183098591549294,0.4247588902768333,0.4646083699018287,0.4154929577464789,0.5845070422535211,0.12698412698412698,0.7142857142857143,0.20833333333333334,142
qwen3_32b,r2,persona,muslim,gender,0.4647887323943662,0.4236620952211008,0.45201833007615067,0.38028169014084506,0.5915492957746479,0.12698412698412698,0.6984126984126984,0.1875,142
qwen3_32b,r2,persona,jewish,gender,0.45774647887323944,0.41848166253357305,0.45121144976948874,0.4154929577464789,0.6126760563380281,0.15873015873015872,0.6666666666666666,0.22916666666666666,142
qwen3_32b,r2,persona,atheist,gender,0.5070422535211268,0.4892156768361365,0.5158806106174527,0.31690140845070425,0.528169014084507,0.07936507936507936,0.6507936507936508,0.1875,142
qwen3_32b,r2,persona,hindu,gender,0.4295774647887324,0.3930947248321548,0.42393531722025374,0.3591549295774648,0.5985915492957746,0.06349206349206349,0.7777777777777778,0.22916666666666666,142
qwen3_32b,r2,baseline,baseline,race_ethnicity,0.5730994152046783,0.5561823737382868,0.46226330637186014,0.3216374269005848,0.5555555555555556,0.39215686274509803,0.37254901960784315,0.5925925925925926,171
qwen3_32b,r2,persona,15,race_ethnicity,0.47368421052631576,0.47314325791801315,0.4113625466775392,0.14035087719298245,0.6198830409356725,0.29411764705882354,0.5686274509803921,0.2222222222222222,171
qwen3_32b,r2,persona,35,race_ethnicity,0.52046783625731,0.5140191521973771,0.42961783770848294,0.2222222222222222,0.5614035087719298,0.2549019607843137,0.6078431372549019,0.37037037037037035,171
qwen3_32b,r2,persona,65,race_ethnicity,0.40350877192982454,0.4199601292854497,0.35915834784701867,0.04093567251461988,0.6491228070175439,0.1568627450980392,0.7254901960784313,0.2222222222222222,171
qwen3_32b,r2,persona,no_formal_education,race_ethnicity,0.3508771929824561,0.3866348758254889,0.3281234806096855,-0.05263157894736842,0.7309941520467836,0.13725490196078433,0.6862745098039216,0.3333333333333333,171
qwen3_32b,r2,persona,high_school_education,race_ethnicity,0.47368421052631576,0.48967576599155554,0.41559416559416557,0.12280701754385964,0.6023391812865497,0.23529411764705882,0.5882352941176471,0.2962962962962963,171
qwen3_32b,r2,persona,higher_education,race_ethnicity,0.543859649122807,0.5087135224812489,0.4057905958927169,0.3508771929824561,0.5614035087719298,0.3333333333333333,0.5686274509803921,0.5555555555555556,171
qwen3_32b,r2,persona,male,race_ethnicity,0.47953216374269003,0.466789781471222,0.352046783625731,0.28654970760233917,0.5906432748538012,0.23529411764705882,0.6862745098039216,0.5925925925925926,171
qwen3_32b,r2,persona,female,race_ethnicity,0.5321637426900585,0.5053922719454235,0.4206413071194164,0.30994152046783624,0.5906432748538012,0.39215686274509803,0.49019607843137253,0.4444444444444444,171
qwen3_32b,r2,persona,not_lonely,race_ethnicity,0.47368421052631576,0.4832443533774082,0.40878558376401347,0.15204678362573099,0.6081871345029239,0.23529411764705882,0.6078431372549019,0.37037037037037035,171
qwen3_32b,r2,persona,somewhat_lonely,race_ethnicity,0.4269005847953216,0.43410777592950717,0.3576465270901539,0.1111111111111111,0.6140350877192983,0.13725490196078433,0.7843137254901961,0.2962962962962963,171
qwen3_32b,r2,persona,left-wing,race_ethnicity,0.543859649122807,0.5338576429125382,0.428463332764408,0.2631578947368421,0.52046783625731,0.19607843137254902,0.6666666666666666,0.48148148148148145,171
qwen3_32b,r2,persona,right-wing,race_ethnicity,0.47953216374269003,0.496246421775197,0.43105285161359924,0.06432748538011696,0.6257309941520468,0.23529411764705882,0.5490196078431373,0.25925925925925924,171
qwen3_32b,r2,persona,centrist,race_ethnicity,0.4853801169590643,0.5122065785378479,0.4372626828509181,0.07602339181286549,0.5555555555555556,0.11764705882352941,0.6862745098039216,0.25925925925925924,171
qwen3_32b,r2,persona,white,race_ethnicity,0.5087719298245614,0.5006749395047526,0.4150602954204408,0.2046783625730994,0.5789473684210527,0.2549019607843137,0.6274509803921569,0.3333333333333333,171
qwen3_32b,r2,persona,black,race_ethnicity,0.5146198830409356,0.48854381084440773,0.39409807451044565,0.28654970760233917,0.5789473684210527,0.29411764705882354,0.6274509803921569,0.4444444444444444,171
qwen3_32b,r2,persona,asian,race_ethnicity,0.52046783625731,0.5094710133734924,0.407470245373767,0.26900584795321636,0.5497076023391813,0.21568627450980393,0.6666666666666666,0.5185185185185185,171
qwen3_32b,r2,persona,christian,race_ethnicity,0.4619883040935672,0.43911180770674635,0.35564795305208285,0.21637426900584794,0.6257309941520468,0.27450980392156865,0.6862745098039216,0.3333333333333333,171
qwen3_32b,r2,persona,muslim,race_ethnicity,0.4678362573099415,0.4862005796932436,0.4074735724507224,0.1286549707602339,0.5847953216374269,0.1568627450980392,0.6862745098039216,0.37037037037037035,171
qwen3_32b,r2,persona,jewish,race_ethnicity,0.49122807017543857,0.45198918567711344,0.34445664431123507,0.3684210526315789,0.6374269005847953,0.4117647058823529,0.5294117647058824,0.6296296296296297,171
qwen3_32b,r2,persona,atheist,race_ethnicity,0.5497076023391813,0.5533555095604179,0.4713576779026217,0.17543859649122806,0.5263157894736842,0.23529411764705882,0.5686274509803921,0.25925925925925924,171
qwen3_32b,r2,persona,hindu,race_ethnicity,0.4269005847953216,0.43884825962930746,0.3550684327021704,0.14035087719298245,0.631578947368421,0.19607843137254902,0.7058823529411765,0.37037037037037035,171
qwen3_32b,r2,baseline,baseline,religion,0.6435643564356436,0.6768344010085884,0.5548053158672627,0.16831683168316833,0.44554455445544555,0.22857142857142856,0.3142857142857143,0.4444444444444444,101
qwen3_32b,r2,persona,15,religion,0.504950495049505,0.556314095021362,0.43417735304527755,0.16831683168316833,0.5643564356435643,0.2,0.5428571428571428,0.4444444444444444,101
qwen3_32b,r2,persona,35,religion,0.4752475247524752,0.5273478421187379,0.39419146744728145,0.16831683168316833,0.5841584158415841,0.17142857142857143,0.6285714285714286,0.4444444444444444,101
qwen3_32b,r2,persona,65,religion,0.45544554455445546,0.5159011084478399,0.40671716318158774,0.0891089108910891,0.6039603960396039,0.17142857142857143,0.6,0.2222222222222222,101
qwen3_32b,r2,persona,no_formal_education,religion,0.38613861386138615,0.439473891288147,0.3567866604332242,0.0,0.7326732673267327,0.22857142857142856,0.5428571428571428,0.2222222222222222,101
qwen3_32b,r2,persona,high_school_education,religion,0.45544554455445546,0.49720114868629717,0.38759018759018765,0.18811881188118812,0.6435643564356436,0.2857142857142857,0.5142857142857142,0.4444444444444444,101
qwen3_32b,r2,persona,higher_education,religion,0.6039603960396039,0.6273291925465839,0.4932984635501798,0.2376237623762376,0.4752475247524752,0.22857142857142856,0.4857142857142857,0.3333333333333333,101
qwen3_32b,r2,persona,male,religion,0.5742574257425742,0.6017645180274209,0.479728277600618,0.22772277227722773,0.504950495049505,0.22857142857142856,0.5142857142857142,0.3333333333333333,101
qwen3_32b,r2,persona,female,religion,0.504950495049505,0.547020636129547,0.4261294261294261,0.1782178217821782,0.5544554455445545,0.17142857142857143,0.6285714285714286,0.3333333333333333,101
qwen3_32b,r2,persona,not_lonely,religion,0.5247524752475248,0.5936337977689172,0.47988939165409755,0.0297029702970297,0.5445544554455446,0.17142857142857143,0.4,0.3333333333333333,101
qwen3_32b,r2,persona,somewhat_lonely,religion,0.39603960396039606,0.4639968580079665,0.3598320378808184,0.0594059405940594,0.6336633663366337,0.08571428571428572,0.7428571428571429,0.3333333333333333,101
qwen3_32b,r2,persona,left-wing,religion,0.5148514851485149,0.5311865447276047,0.4009450627097686,0.26732673267326734,0.5643564356435643,0.22857142857142856,0.6285714285714286,0.4444444444444444,101
qwen3_32b,r2,persona,right-wing,religion,0.43564356435643564,0.522952295229523,0.42424242424242425,-0.039603960396039604,0.594059405940594,0.05714285714285714,0.6,0.3333333333333333,101
qwen3_32b,r2,persona,centrist,religion,0.45544554455445546,0.5404650590727136,0.4449130916269441,-0.039603960396039604,0.5544554455445545,0.02857142857142857,0.6571428571428571,0.1111111111111111,101
qwen3_32b,r2,persona,white,religion,0.504950495049505,0.5578734821003943,0.43281006501695113,0.12871287128712872,0.5643564356435643,0.14285714285714285,0.6,0.4444444444444444,101
qwen3_32b,r2,persona,black,religion,0.5544554455445545,0.5631011806083476,0.4125346901017577,0.3069306930693069,0.504950495049505,0.17142857142857143,0.6857142857142857,0.5555555555555556,101
qwen3_32b,r2,persona,asian,religion,0.5247524752475248,0.5609726005652764,0.42097161366213864,0.21782178217821782,0.5148514851485149,0.11428571428571428,0.7142857142857143,0.4444444444444444,101
qwen3_32b,r2,persona,christian,religion,0.5445544554455446,0.6059727674895148,0.4950612508059316,0.0891089108910891,0.504950495049505,0.14285714285714285,0.5142857142857142,0.2222222222222222,101
qwen3_32b,r2,persona,muslim,religion,0.46534653465346537,0.49436577713036417,0.37452493568998424,0.19801980198019803,0.594059405940594,0.17142857142857143,0.7142857142857143,0.3333333333333333,101
qwen3_32b,r2,persona,jewish,religion,0.5445544554455446,0.5636157015988542,0.4365984087648363,0.24752475247524752,0.5247524752475248,0.2,0.6285714285714286,0.3333333333333333,101
qwen3_32b,r2,persona,atheist,religion,0.5148514851485149,0.5596653783025362,0.45347593582887696,0.12871287128712872,0.5643564356435643,0.2,0.5428571428571428,0.2222222222222222,101
qwen3_32b,r2,persona,hindu,religion,0.40594059405940597,0.49608656517825706,0.37966622749231443,0.039603960396039604,0.6138613861386139,0.05714285714285714,0.6857142857142857,0.5555555555555556,101
qwen3_32b,r2,baseline,baseline,other,0.5529411764705883,0.5662438803946674,0.5517285531370039,0.36470588235294116,0.5529411764705883,0.1875,0.375,0.16666666666666666,85
qwen3_32b,r2,persona,15,other,0.4470588235294118,0.4110759574197379,0.4605142994472482,0.4823529411764706,0.6470588235294118,0.16666666666666666,0.6458333333333334,0.05555555555555555,85
qwen3_32b,r2,persona,35,other,0.4588235294117647,0.4325169419278397,0.4801441087365921,0.4823529411764706,0.6235294117647059,0.14583333333333334,0.6458333333333334,0.1111111111111111,85
qwen3_32b,r2,persona,65,other,0.3764705882352941,0.35358382587484755,0.4088915470494418,0.4,0.6588235294117647,0.0625,0.7916666666666666,0.05555555555555555,85
qwen3_32b,r2,persona,no_formal_education,other,0.4117647058823529,0.41768584356819655,0.41937321937321936,0.43529411764705883,0.6941176470588235,0.1875,0.5416666666666666,0.2222222222222222,85
qwen3_32b,r2,persona,high_school_education,other,0.4588235294117647,0.46631016042780754,0.4643308080808081,0.4,0.6352941176470588,0.16666666666666666,0.5208333333333334,0.16666666666666666,85
qwen3_32b,r2,persona,higher_education,other,0.4470588235294118,0.42941137110581934,0.4601278762871268,0.5529411764705883,0.6470588235294118,0.16666666666666666,0.6041666666666666,0.3333333333333333,85
qwen3_32b,r2,persona,male,other,0.5294117647058824,0.5212870789341378,0.5501424501424502,0.4470588235294118,0.5411764705882353,0.125,0.5625,0.16666666666666666,85
qwen3_32b,r2,persona,female,other,0.43529411764705883,0.40086607482613723,0.4503041263805483,0.49411764705882355,0.6823529411764706,0.20833333333333334,0.6041666666666666,0.05555555555555555,85
qwen3_32b,r2,persona,not_lonely,other,0.5411764705882353,0.5654015365093751,0.5304111203969494,0.2823529411764706,0.5411764705882353,0.14583333333333334,0.375,0.16666666666666666,85
qwen3_32b,r2,persona,somewhat_lonely,other,0.4470588235294118,0.444278327203639,0.4699950733795261,0.32941176470588235,0.5882352941176471,0.0625,0.6875,0.0,85
qwen3_32b,r2,persona,left-wing,other,0.4117647058823529,0.3842409842974497,0.4249963288429286,0.49411764705882355,0.7058823529411765,0.20833333333333334,0.6041666666666666,0.1111111111111111,85
qwen3_32b,r2,persona,right-wing,other,0.5058823529411764,0.5235271323130507,0.5229920690278747,0.25882352941176473,0.5411764705882353,0.08333333333333333,0.5416666666666666,0.0,85
qwen3_32b,r2,persona,centrist,other,0.47058823529411764,0.47833863275039745,0.4983108108108108,0.3058823529411765,0.5647058823529412,0.0625,0.6458333333333334,0.0,85
qwen3_32b,r2,persona,white,other,0.4470588235294118,0.4575553604526388,0.44665561083471533,0.3176470588235294,0.6470588235294118,0.14583333333333334,0.5208333333333334,0.1111111111111111,85
qwen3_32b,r2,persona,black,other,0.4470588235294118,0.43225063938618924,0.46461352657004834,0.5176470588235295,0.6352941176470588,0.14583333333333334,0.625,0.2777777777777778,85
qwen3_32b,r2,persona,asian,other,0.4117647058823529,0.39969620346957874,0.44439195927150577,0.4588235294117647,0.6235294117647059,0.0625,0.75,0.2222222222222222,85
qwen3_32b,r2,persona,christian,other,0.4235294117647059,0.4149121240499162,0.43938870377226547,0.4117647058823529,0.6470588235294118,0.125,0.6458333333333334,0.1111111111111111,85
qwen3_32b,r2,persona,muslim,other,0.4823529411764706,0.4930795847750865,0.5200163398692811,0.32941176470588235,0.5411764705882353,0.041666666666666664,0.6666666666666666,0.05555555555555555,85
qwen3_32b,r2,persona,jewish,other,0.3764705882352941,0.3541988239806225,0.39394256360192,0.5058823529411764,0.7176470588235294,0.16666666666666666,0.6666666666666666,0.2222222222222222,85
qwen3_32b,r2,persona,atheist,other,0.49411764705882355,0.49600267379679147,0.501199494949495,0.3764705882352941,0.611764705882353,0.1875,0.4791666666666667,0.05555555555555555,85
qwen3_32b,r2,persona,hindu,other,0.43529411764705883,0.4557770618128674,0.4396009787314135,0.3176470588235294,0.6235294117647059,0.10416666666666667,0.5625,0.16666666666666666,85
qwen3_32b,r2,baseline,baseline,none,0.40476190476190477,0.513741644795126,0.29351164663906976,0.7414965986394558,0.7687074829931972,0.19101123595505617,0.42696629213483145,0.3333333333333333,294
qwen3_32b,r2,persona,15,none,0.3333333333333333,0.42484816584419627,0.2636937926747498,0.7312925170068028,0.7721088435374149,0.11610486891385768,0.5917602996254682,0.05555555555555555,294
qwen3_32b,r2,persona,35,none,0.29591836734693877,0.3930212737464028,0.22042727296494147,0.7959183673469388,0.8367346938775511,0.14606741573033707,0.5880149812734082,0.2777777777777778,294
qwen3_32b,r2,persona,65,none,0.24829931972789115,0.3209300016753433,0.21690483429613863,0.7619047619047619,0.8231292517006803,0.07865168539325842,0.7153558052434457,0.0,294
qwen3_32b,r2,persona,no_formal_education,none,0.3197278911564626,0.421777643334359,0.23801345940880825,0.7108843537414966,0.7789115646258503,0.10486891385767791,0.599250936329588,0.16666666666666666,294
qwen3_32b,r2,persona,high_school_education,none,0.36394557823129253,0.46445318458875257,0.28171886214704805,0.717687074829932,0.7517006802721088,0.12734082397003746,0.5430711610486891,0.16666666666666666,294
qwen3_32b,r2,persona,higher_education,none,0.3129251700680272,0.4073784901954803,0.25886160215176474,0.7789115646258503,0.8061224489795918,0.13108614232209737,0.5917602996254682,0.2777777777777778,294
qwen3_32b,r2,persona,male,none,0.336734693877551,0.4403921170292808,0.2643802746194512,0.7482993197278912,0.7891156462585034,0.13857677902621723,0.550561797752809,0.2777777777777778,294
qwen3_32b,r2,persona,female,none,0.2687074829931973,0.3412501340053876,0.23078808924419916,0.8537414965986394,0.8877551020408163,0.17228464419475656,0.6067415730337079,0.1111111111111111,294
qwen3_32b,r2,persona,not_lonely,none,0.40476190476190477,0.5079279518055029,0.31257556257556257,0.6394557823129252,0.6870748299319728,0.10112359550561797,0.5243445692883895,0.05555555555555555,294
qwen3_32b,r2,persona,somewhat_lonely,none,0.22108843537414966,0.2811111469904417,0.24010196905766526,0.7891156462585034,0.8367346938775511,0.06367041198501873,0.7640449438202247,0.05555555555555555,294
qwen3_32b,r2,persona,left-wing,none,0.2755102040816326,0.3525433473926887,0.25117403016465234,0.7993197278911565,0.826530612244898,0.11235955056179775,0.6591760299625468,0.16666666666666666,294
qwen3_32b,r2,persona,right-wing,none,0.35374149659863946,0.4534599139462361,0.2713001398155594,0.6938775510204082,0.7482993197278912,0.11235955056179775,0.5655430711610487,0.05555555555555555,294
qwen3_32b,r2,persona,centrist,none,0.35034013605442177,0.45519964507542143,0.23789719372523474,0.6292517006802721,0.6972789115646258,0.052434456928838954,0.6217228464419475,0.05555555555555555,294
qwen3_32b,r2,persona,white,none,0.36394557823129253,0.4693322369854088,0.2573680219660983,0.6904761904761905,0.7585034013605442,0.13108614232209737,0.5280898876404494,0.1111111111111111,294
qwen3_32b,r2,persona,black,none,0.2585034013605442,0.33573382351539616,0.2266210712904797,0.8401360544217688,0.8741496598639455,0.14606741573033707,0.6367041198501873,0.2222222222222222,294
qwen3_32b,r2,persona,asian,none,0.2891156462585034,0.36602256297418323,0.2504727246561324,0.7857142857142857,0.8197278911564626,0.1198501872659176,0.6404494382022472,0.05555555555555555,294
qwen3_32b,r2,persona,christian,none,0.2789115646258503,0.35295513082827906,0.25050898545868033,0.782312925170068,0.8163265306122449,0.10486891385767791,0.6666666666666666,0.05555555555555555,294
